KPI,KPI_VALUE,FISCAL_QUARTER_NAME,FISCAL_QUARTER_KEY,FISCAL_MONTH_NAME,FISCAL_MONTH_KEY,FISCAL_YEAR_NAME,THEATER,PRODUCT,SEGMENT,OPPORTUNITY_ID,ACCOUNT_ID,ACCOUNT_NAME,RECORD_TYPE,NEW_LOGO_FLAG,DEAL_VELOCITY,SYMBOL
Atbats,1488190.52,2QFY26,20262,Sep FY26,202609,FY26,EMEA,FA,Corporate,OPP2315,ACC030,Planet Express,ES1 Opportunity,N,,$
Atbats,208357.56,2QFY26,20262,Sep FY26,202609,FY26,APJ,FA,Corporate,OPP2316,ACC005,Stark Industries,ES1 Opportunity,N,,$
Atbats,505162.48,2QFY26,20262,Sep FY26,202609,FY26,Americas,FA,Enterprise,OPP2317,ACC010,Cyberdyne,ES2 Opportunity,N,,$
Atbats,463916.86,2QFY26,20262,Sep FY26,202609,FY26,APJ,FA,Commercial,OPP2318,ACC004,Umbrella Group,ES1 Opportunity,N,,$
Atbats,112295.88,2QFY26,20262,Sep FY26,202609,FY26,EMEA,FA,Commercial,OPP2319,ACC012,Massive Dynamic,ES2 Opportunity,N,,$
Bookings,58634.96,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Commercial,OPP2320,ACC005,Stark Industries,ES2 Opportunity,N,107,$
Bookings,1034486.57,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Commercial,OPP2321,ACC025,Pendant Publishing,ES2 Opportunity,N,62,$
Bookings,208881.03,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Commercial,OPP2322,ACC019,Gringotts Bank,ES1 Opportunity,N,114,$
Bookings,709139.3,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Enterprise,OPP2323,ACC005,Stark Industries,ES2 Opportunity,N,156,$
Bookings,453938.7,2QFY26,20262,Oct FY26,202610,FY26,APJ,Others,Enterprise,OPP2324,ACC023,Wernham Hogg,ES1 Opportunity,N,47,$
Bookings,128209.58,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Corporate,OPP2325,ACC016,Dunder Mifflin,ES2 Opportunity,N,90,$
Bookings,1527100.82,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Commercial,OPP2326,ACC005,Stark Industries,ES2 Opportunity,N,77,$
Bookings,126894.64,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2327,ACC019,Gringotts Bank,ES1 Opportunity,N,200,$
Bookings,182488.42,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2328,ACC015,Hooli,ES2 Opportunity,N,129,$
Bookings,4298152.2,2QFY26,20262,Oct FY26,202610,FY26,Americas,Others,Enterprise,OPP2329,ACC029,Krusty Krab,ES2 Opportunity,N,100,$
Bookings,257258.34,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Commercial,OPP2330,ACC005,Stark Industries,ES2 Opportunity,N,214,$
Bookings,467490.09,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2331,ACC013,Vandelay Imports,ES2 Opportunity,Y,195,$
Bookings,144657.88,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Corporate,OPP2332,ACC017,Nakatomi Trading,ES1 Opportunity,N,208,$
Bookings,137435.85,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2333,ACC022,Los Pollos Hermanos,ES2 Opportunity,Y,203,$
Bookings,330407.04,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Enterprise,OPP2334,ACC024,Sterling Cooper,Renewal,N,128,$
Bookings,523968.16,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2335,ACC015,Hooli,ES1 Opportunity,N,185,$
Bookings,320435.55,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Enterprise,OPP2336,ACC019,Gringotts Bank,Renewal,N,172,$
Bookings,139180.64,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Commercial,OPP2337,ACC017,Nakatomi Trading,ES1 Opportunity,N,79,$
Bookings,722430.67,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Corporate,OPP2338,ACC016,Dunder Mifflin,ES1 Opportunity,N,83,$
Bookings,361917.23,2QFY26,20262,Oct FY26,202610,FY26,APJ,Others,Corporate,OPP2339,ACC015,Hooli,ES1 Opportunity,N,126,$
Bookings,1232501.96,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2340,ACC020,Bluth Co,ES2 Opportunity,N,35,$
Bookings,1003785.49,2QFY26,20262,Oct FY26,202610,FY26,Americas,Others,Enterprise,OPP2341,ACC018,Oscorp,ES2 Opportunity,N,162,$
Bookings,1479564.69,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Corporate,OPP2342,ACC030,Planet Express,ES1 Opportunity,N,97,$
Bookings,396432.96,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2343,ACC018,Oscorp,ES2 Opportunity,N,114,$
Bookings,583948.16,2QFY26,20262,Oct FY26,202610,FY26,APJ,Others,Commercial,OPP2344,ACC002,Globex Corp,ES1 Opportunity,N,48,$
Bookings,400680.05,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2345,ACC017,Nakatomi Trading,ES2 Opportunity,N,119,$
Bookings,310137.61,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2346,ACC026,Vehement Capital,ES1 Opportunity,N,185,$
Bookings,2990266.6,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2347,ACC005,Stark Industries,ES2 Opportunity,N,139,$
Bookings,264380.29,2QFY26,20262,Oct FY26,202610,FY26,APJ,Others,Enterprise,OPP2348,ACC014,Pied Piper,ES2 Opportunity,N,90,$
Bookings,75490.13,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Corporate,OPP2349,ACC002,Globex Corp,ES1 Opportunity,N,33,$
Bookings,579399.55,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2350,ACC012,Massive Dynamic,ES2 Opportunity,N,92,$
Bookings,192227.25,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2351,ACC024,Sterling Cooper,ES1 Opportunity,N,86,$
Bookings,243716.12,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Commercial,OPP2352,ACC009,Tyrell Systems,ES1 Opportunity,N,168,$
Bookings,385367.23,2QFY26,20262,Oct FY26,202610,FY26,APJ,Others,Commercial,OPP2353,ACC030,Planet Express,ES2 Opportunity,N,163,$
Renewal Bookings,95421.34,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Corporate,OPP2354,ACC005,Stark Industries,Renewal,N,,$
Renewal Bookings,126591.76,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Corporate,OPP2355,ACC009,Tyrell Systems,Renewal,N,,$
Renewal Bookings,107268.24,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Corporate,OPP2356,ACC013,Vandelay Imports,Renewal,N,,$
Renewal Bookings,177642.45,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2357,ACC013,Vandelay Imports,Renewal,N,,$
Renewal Bookings,79485.49,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Enterprise,OPP2358,ACC025,Pendant Publishing,Renewal,N,,$
Renewal Bookings,147046.65,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Enterprise,OPP2359,ACC027,Spacely Sprockets,Renewal,N,,$
Renewal Bookings,333799.55,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Commercial,OPP2360,ACC028,Cogswell Cogs,Renewal,N,,$
Renewal Bookings,123827.09,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Corporate,OPP2361,ACC018,Oscorp,Renewal,N,,$
Renewal Bookings,100700.93,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Corporate,OPP2362,ACC018,Oscorp,Renewal,N,,$
Open Pipeline,261556.06,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Corporate,OPP2363,ACC030,Planet Express,ES2 Opportunity,N,,$
Open Pipeline,127320.67,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2364,ACC011,Aperture Labs,ES1 Opportunity,N,,$
Open Pipeline,472882.88,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Commercial,OPP2365,ACC026,Vehement Capital,ES1 Opportunity,N,,$
Open Pipeline,156872.46,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Enterprise,OPP2366,ACC001,Acme Industries,ES2 Opportunity,N,,$
Open Pipeline,77041.06,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Commercial,OPP2367,ACC019,Gringotts Bank,ES2 Opportunity,N,,$
Open Pipeline,1179057.7,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Corporate,OPP2368,ACC009,Tyrell Systems,ES2 Opportunity,N,,$
Open Pipeline,782401.49,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Commercial,OPP2369,ACC020,Bluth Co,ES2 Opportunity,N,,$
Open Pipeline,590358.38,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Commercial,OPP2370,ACC019,Gringotts Bank,ES1 Opportunity,N,,$
Open Pipeline,206504.04,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2371,ACC009,Tyrell Systems,ES2 Opportunity,N,,$
Open Pipeline,1535084.44,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Enterprise,OPP2372,ACC015,Hooli,ES2 Opportunity,N,,$
Open Pipeline,127771.93,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Commercial,OPP2373,ACC005,Stark Industries,ES1 Opportunity,N,,$
Open Pipeline,1239285.63,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Enterprise,OPP2374,ACC030,Planet Express,ES2 Opportunity,N,,$
Open Pipeline,95908.99,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Corporate,OPP2375,ACC025,Pendant Publishing,ES1 Opportunity,N,,$
Open Pipeline,2834575.12,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2376,ACC002,Globex Corp,ES1 Opportunity,N,,$
Open Pipeline,571933.28,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2377,ACC008,Wonka Holdings,ES1 Opportunity,N,,$
Open Pipeline,965224.28,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Corporate,OPP2378,ACC002,Globex Corp,ES1 Opportunity,N,,$
Open Pipeline,714180.66,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2379,ACC010,Cyberdyne,ES1 Opportunity,N,,$
Open Pipeline,1190922.15,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2380,ACC023,Wernham Hogg,ES1 Opportunity,N,,$
Open Pipeline,78998.97,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2381,ACC030,Planet Express,ES1 Opportunity,N,,$
Open Pipeline,263499.9,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2382,ACC027,Spacely Sprockets,ES1 Opportunity,N,,$
Open Pipeline,1018416.37,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2383,ACC003,Initech,ES2 Opportunity,N,,$
Open Pipeline,303349.93,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Commercial,OPP2384,ACC029,Krusty Krab,ES1 Opportunity,N,,$
Open Pipeline,152349.45,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2385,ACC030,Planet Express,ES1 Opportunity,N,,$
Open Pipeline,393268.45,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Enterprise,OPP2386,ACC003,Initech,ES2 Opportunity,N,,$
Open Pipeline,274238.6,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2387,ACC027,Spacely Sprockets,ES2 Opportunity,N,,$
Open Pipeline,2219051.15,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Commercial,OPP2388,ACC030,Planet Express,ES2 Opportunity,N,,$
Open Pipeline,265205.72,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Commercial,OPP2389,ACC025,Pendant Publishing,ES2 Opportunity,N,,$
Open Pipeline,398067.86,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Commercial,OPP2390,ACC017,Nakatomi Trading,ES1 Opportunity,N,,$
Open Pipeline,537380.76,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2391,ACC024,Sterling Cooper,ES2 Opportunity,N,,$
Open Pipeline,6424271.3,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2392,ACC017,Nakatomi Trading,ES2 Opportunity,N,,$
Open Pipeline,2109396.93,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2393,ACC005,Stark Industries,ES1 Opportunity,N,,$
Open Pipeline,353152.57,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2394,ACC010,Cyberdyne,ES2 Opportunity,N,,$
Open Pipeline,208625.78,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Corporate,OPP2395,ACC025,Pendant Publishing,ES1 Opportunity,N,,$
Open Pipeline,172870.83,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2396,ACC025,Pendant Publishing,ES1 Opportunity,N,,$
Open Pipeline,101236.83,2QFY26,20262,Oct FY26,202610,FY26,Americas,Others,Commercial,OPP2397,ACC001,Acme Industries,ES1 Opportunity,N,,$
Open Pipeline,372273.25,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Corporate,OPP2398,ACC024,Sterling Cooper,ES1 Opportunity,N,,$
Open Pipeline,373786.15,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2399,ACC028,Cogswell Cogs,ES1 Opportunity,N,,$
Open Pipeline,411305.29,2QFY26,20262,Oct FY26,202610,FY26,Americas,Others,Commercial,OPP2400,ACC012,Massive Dynamic,ES2 Opportunity,N,,$
Open Pipeline,3193903.21,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Enterprise,OPP2401,ACC009,Tyrell Systems,ES1 Opportunity,N,,$
Open Pipeline,308016.43,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Commercial,OPP2402,ACC030,Planet Express,ES2 Opportunity,N,,$
Open Pipeline,868733.47,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Commercial,OPP2403,ACC002,Globex Corp,ES1 Opportunity,N,,$
Open Pipeline,145220.51,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Enterprise,OPP2404,ACC027,Spacely Sprockets,ES2 Opportunity,N,,$
Open Pipeline,143370.06,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Corporate,OPP2405,ACC028,Cogswell Cogs,ES1 Opportunity,N,,$
Open Pipeline,678214.69,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Commercial,OPP2406,ACC006,Wayne Enterprises,ES2 Opportunity,N,,$
Open Pipeline,705674.5,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Commercial,OPP2407,ACC006,Wayne Enterprises,ES1 Opportunity,N,,$
Open Pipeline,2892241.1,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Enterprise,OPP2408,ACC016,Dunder Mifflin,ES2 Opportunity,N,,$
Open Pipeline,265778.83,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2409,ACC014,Pied Piper,ES2 Opportunity,N,,$
Open Pipeline,121595.81,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Enterprise,OPP2410,ACC005,Stark Industries,ES2 Opportunity,N,,$
Open Pipeline,1034265.47,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Commercial,OPP2411,ACC009,Tyrell Systems,ES2 Opportunity,N,,$
IQC Pipeline,195468.17,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2412,ACC015,Hooli,ES2 Opportunity,N,,$
IQC Pipeline,234729.44,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2413,ACC027,Spacely Sprockets,ES2 Opportunity,N,,$
IQC Pipeline,68089.46,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Enterprise,OPP2414,ACC021,Strickland Propane,ES2 Opportunity,N,,$
IQC Pipeline,347302.91,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Commercial,OPP2415,ACC003,Initech,ES1 Opportunity,N,,$
IQC Pipeline,574554.49,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Commercial,OPP2416,ACC017,Nakatomi Trading,ES1 Opportunity,N,,$
IQC Pipeline,95844.81,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Enterprise,OPP2417,ACC010,Cyberdyne,ES1 Opportunity,N,,$
IQC Pipeline,193153.47,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2418,ACC025,Pendant Publishing,ES1 Opportunity,N,,$
IQC Pipeline,198758.35,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2419,ACC023,Wernham Hogg,ES1 Opportunity,N,,$
IQC Pipeline,153878.93,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Enterprise,OPP2420,ACC027,Spacely Sprockets,ES2 Opportunity,N,,$
IQC Pipeline,491395.97,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2421,ACC024,Sterling Cooper,ES1 Opportunity,N,,$
IQC Pipeline,240968.61,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Enterprise,OPP2422,ACC026,Vehement Capital,ES1 Opportunity,N,,$
IQC Pipeline,92176.59,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Enterprise,OPP2423,ACC010,Cyberdyne,ES1 Opportunity,N,,$
IQC Pipeline,171718.45,2QFY26,20262,Oct FY26,202610,FY26,EMEA,Others,Commercial,OPP2424,ACC014,Pied Piper,ES2 Opportunity,N,,$
IQC Pipeline,341908.63,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2425,ACC016,Dunder Mifflin,ES2 Opportunity,N,,$
IQC Pipeline,1354205.62,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Corporate,OPP2426,ACC008,Wonka Holdings,ES2 Opportunity,N,,$
IQC Pipeline,234745.46,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Enterprise,OPP2427,ACC003,Initech,ES1 Opportunity,N,,$
IQC Pipeline,121081.65,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Enterprise,OPP2428,ACC027,Spacely Sprockets,ES2 Opportunity,N,,$
IQC Pipeline,236975.64,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Enterprise,OPP2429,ACC014,Pied Piper,ES2 Opportunity,N,,$
IQC Pipeline,171314.68,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2430,ACC028,Cogswell Cogs,ES1 Opportunity,N,,$
IQC Pipeline,2352210.52,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Corporate,OPP2431,ACC015,Hooli,ES2 Opportunity,N,,$
IQC Pipeline,584024.81,2QFY26,20262,Oct FY26,202610,FY26,APJ,Others,Enterprise,OPP2432,ACC023,Wernham Hogg,ES2 Opportunity,N,,$
IQC Pipeline,124332.81,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2433,ACC026,Vehement Capital,ES2 Opportunity,N,,$
IQC Pipeline,293256.99,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2434,ACC010,Cyberdyne,ES2 Opportunity,N,,$
Atbats,376983.82,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Enterprise,OPP2435,ACC022,Los Pollos Hermanos,ES2 Opportunity,N,,$
Atbats,91700.3,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Commercial,OPP2436,ACC007,Soylent Co,ES2 Opportunity,N,,$
Atbats,4404905.23,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2437,ACC011,Aperture Labs,ES2 Opportunity,N,,$
Atbats,288015.46,2QFY26,20262,Oct FY26,202610,FY26,Americas,Others,Enterprise,OPP2438,ACC007,Soylent Co,ES1 Opportunity,N,,$
Atbats,700734.46,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Commercial,OPP2439,ACC003,Initech,ES1 Opportunity,N,,$
Atbats,190575.65,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2440,ACC010,Cyberdyne,ES2 Opportunity,N,,$
Atbats,420200.73,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Corporate,OPP2441,ACC021,Strickland Propane,ES1 Opportunity,N,,$
Atbats,458686.52,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2442,ACC019,Gringotts Bank,ES2 Opportunity,N,,$
Atbats,646972.81,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Corporate,OPP2443,ACC026,Vehement Capital,ES1 Opportunity,N,,$
Atbats,984057.08,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2444,ACC007,Soylent Co,ES2 Opportunity,N,,$
Atbats,164988.06,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Corporate,OPP2445,ACC017,Nakatomi Trading,ES2 Opportunity,N,,$
Atbats,853457.62,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Commercial,OPP2446,ACC018,Oscorp,ES2 Opportunity,N,,$
Atbats,151706.57,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2447,ACC017,Nakatomi Trading,ES1 Opportunity,N,,$
Atbats,54506.14,2QFY26,20262,Oct FY26,202610,FY26,Americas,Others,Corporate,OPP2448,ACC023,Wernham Hogg,ES1 Opportunity,N,,$
Atbats,114819.52,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Commercial,OPP2449,ACC018,Oscorp,ES1 Opportunity,N,,$
Atbats,2448490.26,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2450,ACC022,Los Pollos Hermanos,ES2 Opportunity,N,,$
Atbats,215563.18,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Corporate,OPP2451,ACC013,Vandelay Imports,ES1 Opportunity,N,,$
Atbats,13487.77,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2452,ACC019,Gringotts Bank,ES2 Opportunity,N,,$
Atbats,238158.15,2QFY26,20262,Oct FY26,202610,FY26,EMEA,Others,Commercial,OPP2453,ACC009,Tyrell Systems,ES2 Opportunity,N,,$
Atbats,113102.44,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Corporate,OPP2454,ACC009,Tyrell Systems,ES1 Opportunity,N,,$
Atbats,532240.49,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Commercial,OPP2455,ACC004,Umbrella Group,ES1 Opportunity,N,,$
Atbats,758041.85,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Corporate,OPP2456,ACC027,Spacely Sprockets,ES2 Opportunity,N,,$
Atbats,438574.9,2QFY26,20262,Oct FY26,202610,FY26,Americas,Others,Enterprise,OPP2457,ACC021,Strickland Propane,ES1 Opportunity,N,,$
Atbats,416089.24,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Enterprise,OPP2458,ACC029,Krusty Krab,ES1 Opportunity,N,,$
Atbats,270228.5,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Corporate,OPP2459,ACC003,Initech,ES1 Opportunity,N,,$
Atbats,37533.8,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Enterprise,OPP2460,ACC009,Tyrell Systems,ES2 Opportunity,N,,$
Atbats,620252.09,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Commercial,OPP2461,ACC001,Acme Industries,ES1 Opportunity,N,,$
Atbats,163173.45,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2462,ACC019,Gringotts Bank,ES1 Opportunity,N,,$
Atbats,819919.4,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2463,ACC025,Pendant Publishing,ES1 Opportunity,N,,$
Atbats,528757.57,2QFY26,20262,Oct FY26,202610,FY26,APJ,Others,Enterprise,OPP2464,ACC029,Krusty Krab,ES1 Opportunity,N,,$
Atbats,616730.58,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Enterprise,OPP2465,ACC011,Aperture Labs,ES2 Opportunity,N,,$
Atbats,139237.24,2QFY26,20262,Oct FY26,202610,FY26,EMEA,Others,Enterprise,OPP2466,ACC023,Wernham Hogg,ES2 Opportunity,N,,$
Atbats,304245.54,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Enterprise,OPP2467,ACC015,Hooli,ES1 Opportunity,N,,$
Atbats,2076003.88,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Corporate,OPP2468,ACC018,Oscorp,ES2 Opportunity,N,,$
Atbats,247508.47,2QFY26,20262,Oct FY26,202610,FY26,APJ,FB,Enterprise,OPP2469,ACC017,Nakatomi Trading,ES1 Opportunity,N,,$
Atbats,481400.14,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Commercial,OPP2470,ACC015,Hooli,ES2 Opportunity,N,,$
Atbats,369150.66,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Commercial,OPP2471,ACC013,Vandelay Imports,ES2 Opportunity,N,,$
Atbats,5339246.93,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Commercial,OPP2472,ACC001,Acme Industries,ES1 Opportunity,N,,$
Atbats,111704.94,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FB,Enterprise,OPP2473,ACC010,Cyberdyne,ES1 Opportunity,N,,$
Atbats,95148.35,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2474,ACC023,Wernham Hogg,ES1 Opportunity,N,,$
Atbats,283234.17,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Enterprise,OPP2475,ACC022,Los Pollos Hermanos,ES2 Opportunity,N,,$
Atbats,285814.42,2QFY26,20262,Oct FY26,202610,FY26,Americas,FB,Corporate,OPP2476,ACC014,Pied Piper,ES1 Opportunity,N,,$
Atbats,286577.1,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Enterprise,OPP2477,ACC030,Planet Express,ES1 Opportunity,N,,$
Atbats,145973.09,2QFY26,20262,Oct FY26,202610,FY26,APJ,Others,Enterprise,OPP2478,ACC025,Pendant Publishing,ES1 Opportunity,N,,$
Atbats,54319.59,2QFY26,20262,Oct FY26,202610,FY26,Americas,Others,Enterprise,OPP2479,ACC026,Vehement Capital,ES1 Opportunity,N,,$
Atbats,220279.97,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2480,ACC010,Cyberdyne,ES1 Opportunity,N,,$
Atbats,227480.27,2QFY26,20262,Oct FY26,202610,FY26,Americas,FA,Commercial,OPP2481,ACC018,Oscorp,ES2 Opportunity,N,,$
Atbats,879793.54,2QFY26,20262,Oct FY26,202610,FY26,EMEA,FA,Enterprise,OPP2482,ACC013,Vandelay Imports,ES1 Opportunity,N,,$
Atbats,1891897.73,2QFY26,20262,Oct FY26,202610,FY26,APJ,FA,Corporate,OPP2483,ACC011,Aperture Labs,ES2 Opportunity,N,,$
